run,class,throughput_rx_Mbps,jitter_ms,loss_pct
b_20251109_123934,EF,38.58100337764409,0.5276027194855556,0.2872021147615924
b_20251109_123934,AF31,28.961688826292956,0.47812767524517946,0.28328986907771936
b_20251109_123934,BE,9.6730382759005,1.418915291693179,0.34469096671949284
b_20251109_124014,EF,38.53061792517567,0.4222493174332768,0.3213450728746953
b_20251109_124014,AF31,28.94391417292664,0.7653278369142177,0.30859292222928586
b_20251109_124014,BE,9.675325944082386,1.7806040910223175,0.3169446535398756
b_20251109_124054,EF,38.5977721893562,0.49666096099672935,0.3281263982659017
b_20251109_124054,AF31,28.96937259127586,0.851258096000344,0.3205765078355787
b_20251109_124054,BE,9.677518468931103,1.386098388739037,0.2895102121752925
b_20251109_124134,EF,38.52568914932265,0.3689381592453769,0.29350897440999724
b_20251109_124134,AF31,28.933865479085508,0.735234335362507,0.3033715307677022
b_20251109_124134,BE,9.676741663814019,1.48188198964307,0.29704146698879164
b_20251109_124214,EF,38.574579331393004,0.416399602645003,0.2951494131793654
b_20251109_124214,AF31,28.9666112876467,0.720327510353226,0.28460988589129227
b_20251109_124214,BE,9.67603057493231,1.264304025300699,0.3089965534999802
b_20251109_124254,EF,38.58124355665458,0.43785082888866533,0.29044611329387776
b_20251109_124254,AF31,28.96996333199273,0.7775760152722918,0.29274237346508947
b_20251109_124254,BE,9.68353811300887,1.3290929670569587,0.23357086302454474
b_20251109_124334,EF,38.5742155191105,0.41776211805139857,0.27258799419009533
b_20251109_124334,AF31,28.955034196048086,0.51917375557673,0.2876076872100729
b_20251109_124334,BE,9.66800287222957,1.7394762501731007,0.36092491968428986
b_20251109_124414,EF,38.587231917447795,0.43053552800937,0.2980744391232637
b_20251109_124414,AF31,28.974954889854757,0.434482487996398,0.2805680178928283
b_20251109_124414,BE,9.673877506556883,1.3664422936616987,0.332752337189035
b_20251109_124454,EF,38.54173246254652,0.491670917352095,0.301192842942346
b_20251109_124454,AF31,28.94543619808903,0.5232942045945105,0.2912518534208854
b_20251109_124454,BE,9.669283558447333,1.441579419963954,0.384036740834587
b_20251109_124534,EF,38.58847301616048,0.3640772496610339,0.2854755605068932
b_20251109_124534,AF31,28.951248183338897,0.4887255983571267,0.328668363019508
b_20251109_124534,BE,9.674473871658135,1.0167640172213854,0.28512593061935687
b_20251109_124614,EF,38.5921830695258,0.4234251454594822,0.324701116098026
b_20251109_124614,AF31,28.979033026852992,0.46998560526287875,0.28577854808620984
b_20251109_124614,BE,9.6733422841885,1.7380704217706606,0.3366736641977265
b_20251109_124654,EF,38.55642887628192,0.6208497624640128,0.301258724571974
b_20251109_124654,AF31,28.99562358036713,0.5677976310417214,0.32984501258444826
b_20251109_124654,BE,9.677938925313386,1.3475602235142208,0.29706499782152335
b_20251109_124734,EF,38.584108658752655,0.5700648088162,0.3080531043803164
b_20251109_124734,AF31,28.971290287900608,0.6794266967756694,0.292533125074457
b_20251109_124734,BE,9.680004302677421,1.3137979872228644,0.2733864257696422
b_20251109_124814,EF,nan,nan,nan
b_20251109_124814,AF31,28.985030288868995,0.5175398845228112,0.31211564149022
b_20251109_124814,BE,9.677185691488534,1.3697510355670135,0.2971120706730579
b_20251109_124854,EF,38.570408973831945,0.6781511930723262,0.2941819555149178
b_20251109_124854,AF31,28.937460540140393,0.6963922262354116,0.31384077546480216
b_20251109_124854,BE,9.670808826543286,1.379965172209962,0.34862530702796923
b_20251109_124934,EF,38.56654675823415,0.43831863359058565,0.26931677018633543
b_20251109_124934,AF31,28.938743102326892,0.52001686267593,0.30320282812768945
b_20251109_124934,BE,9.676461195248287,1.3946433466817445,0.30489012076816474
b_20251109_125014,EF,38.6033603432196,0.5445201486392852,0.2852740917449431
b_20251109_125014,AF31,28.977497666356378,0.6512350477361986,0.2992109304665572
b_20251109_125014,BE,9.67295784004996,1.8371713926429376,0.34489593657086226
b_20251109_125054,EF,38.606712774207956,0.4661175617393767,0.29325804719963416
b_20251109_125054,AF31,28.913080459041918,0.500237065721907,0.292831588710746
b_20251109_125054,BE,9.677869982493895,1.3147949431814567,0.27712894413872285
b_20251109_125134,EF,38.608206489988845,0.58249331933308,0.28204822627418263
b_20251109_125134,AF31,28.964890990367554,0.5429105617481903,0.300439409179946
b_20251109_125134,BE,9.6729005607547,1.7109776498657692,0.34466365581174235
b_20251109_125214,EF,38.62055805841315,0.4139955352210887,0.314605849485416
b_20251109_125214,AF31,28.98759180178036,0.46650107445923455,0.3068417780952003
b_20251109_125214,BE,9.6756207937743,1.493525171616809,0.312970446081927
